Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,Phonological_Similarity_mean,Phonological_Similarity_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
856.0,,,,,,,,delta_rise=0.0_fall=0.25,14,1.7857142857142858,0.7726181304565691
856.0,,,,,,,,delta_rise=0.0_fall=0.5,12,2.0833333333333335,1.0374916331657276
856.0,,,,,,,,delta_rise=0.0_fall=0.75,10,2.5,1.857417562100671
856.0,,,,,,,,delta_rise=0.0_fall=1.0,10,2.5,1.857417562100671
856.0,,,,,,,,delta_rise=0.25_fall=0.0,14,1.7857142857142858,0.7726181304565691
856.0,,,,,,,,delta_rise=0.25_fall=0.25,14,1.7857142857142858,0.7726181304565691
856.0,,,,,,,,delta_rise=0.25_fall=0.5,12,2.0833333333333335,1.0374916331657276
856.0,,,,,,,,delta_rise=0.25_fall=0.75,10,2.5,1.857417562100671
856.0,,,,,,,,delta_rise=0.25_fall=1.0,10,2.5,1.857417562100671
856.0,,,,,,,,delta_rise=0.5_fall=0.0,14,1.7857142857142858,0.7726181304565691
856.0,,,,,,,,delta_rise=0.5_fall=0.25,14,1.7857142857142858,0.7726181304565691
856.0,,,,,,,,delta_rise=0.5_fall=0.5,12,2.0833333333333335,1.0374916331657276
856.0,,,,,,,,delta_rise=0.5_fall=0.75,10,2.5,1.857417562100671
856.0,,,,,,,,delta_rise=0.5_fall=1.0,10,2.5,1.857417562100671
856.0,,,,,,,,delta_rise=0.75_fall=0.0,16,1.5625,0.7880950133074057
856.0,,,,,,,,delta_rise=0.75_fall=0.25,16,1.5625,0.7880950133074057
856.0,,,,,,,,delta_rise=0.75_fall=0.5,16,1.5625,0.7880950133074057
856.0,,,,,,,,delta_rise=0.75_fall=0.75,12,2.0833333333333335,1.70579079087156
856.0,,,,,,,,delta_rise=0.75_fall=1.0,12,2.0833333333333335,1.70579079087156
856.0,,,,,,,,delta_rise=1.0_fall=0.0,17,1.4705882352941178,0.7759356446042893
856.0,,,,,,,,delta_rise=1.0_fall=0.25,17,1.4705882352941178,0.7759356446042893
856.0,,,,,,,,delta_rise=1.0_fall=0.5,17,1.4705882352941178,0.7759356446042893
856.0,,,,,,,,delta_rise=1.0_fall=0.75,13,1.9230769230769231,1.6853001769389728
856.0,,,,,,,,delta_rise=1.0_fall=1.0,13,1.9230769230769231,1.6853001769389728
856.0,,,,,,,,multimodal_alpha=0.0,1,12.5,10.5
856.0,,,,,,,,multimodal_alpha=0.1,7,3.125,1.5360257159305635
856.0,,,,,,,,multimodal_alpha=0.2,7,3.125,1.5360257159305635
856.0,,,,,,,,multimodal_alpha=0.30000000000000004,6,3.5714285714285716,1.6781914463529615
856.0,,,,,,,,multimodal_alpha=0.4,7,3.125,1.6153559979150107
856.0,,,,,,,,multimodal_alpha=0.5,6,3.5714285714285716,1.4982983545287878
856.0,,,,,,,,multimodal_alpha=0.6000000000000001,6,3.5714285714285716,1.4982983545287878
856.0,,,,,,,,multimodal_alpha=0.7000000000000001,6,3.5714285714285716,1.4982983545287878
856.0,,,,,,,,multimodal_alpha=0.8,7,3.125,0.9270248108869579
856.0,,,,,,,,multimodal_alpha=0.9,7,3.125,0.9270248108869579
856.0,,,,,,,,multimodal_alpha=1.0,7,3.125,0.9270248108869579
856.0,,,,,,,,norms_associative,9,2.7777777777777777,1.314684396244359
856.0,,,,,,,,norms_categorical,9,2.7777777777777777,1.314684396244359
856.0,,,,,,,,simdrop,7,3.125,0.9270248108869579
857.0,0.3999097661294673,0.1273083655294622,6.091684565542987,1.3754902299645126,0.13096666666666665,0.04296153318182829,13.0,delta_rise=0.0_fall=0.0,5,2.1666666666666665,0.3726779962499649
857.0,,,,,,,,delta_rise=0.0_fall=0.25,5,2.1666666666666665,0.3726779962499649
857.0,,,,,,,,delta_rise=0.0_fall=0.5,5,2.1666666666666665,0.3726779962499649
857.0,,,,,,,,delta_rise=0.0_fall=0.75,5,2.1666666666666665,0.3726779962499649
857.0,,,,,,,,delta_rise=0.0_fall=1.0,5,2.1666666666666665,0.3726779962499649
857.0,,,,,,,,delta_rise=0.25_fall=0.0,5,2.1666666666666665,0.3726779962499649
857.0,,,,,,,,delta_rise=0.25_fall=0.25,5,2.1666666666666665,0.3726779962499649
857.0,,,,,,,,delta_rise=0.25_fall=0.5,5,2.1666666666666665,0.3726779962499649
857.0,,,,,,,,delta_rise=0.25_fall=0.75,5,2.1666666666666665,0.3726779962499649
857.0,,,,,,,,delta_rise=0.25_fall=1.0,5,2.1666666666666665,0.3726779962499649
857.0,,,,,,,,delta_rise=0.5_fall=0.0,7,1.625,0.6959705453537527
857.0,,,,,,,,delta_rise=0.5_fall=0.25,7,1.625,0.6959705453537527
857.0,,,,,,,,delta_rise=0.5_fall=0.5,7,1.625,0.6959705453537527
857.0,,,,,,,,delta_rise=0.5_fall=0.75,7,1.625,0.6959705453537527
857.0,,,,,,,,delta_rise=0.5_fall=1.0,7,1.625,0.6959705453537527
857.0,,,,,,,,delta_rise=0.75_fall=0.0,7,1.625,0.6959705453537527
857.0,,,,,,,,delta_rise=0.75_fall=0.25,7,1.625,0.6959705453537527
857.0,,,,,,,,delta_rise=0.75_fall=0.5,7,1.625,0.6959705453537527
857.0,,,,,,,,delta_rise=0.75_fall=0.75,7,1.625,0.6959705453537527
857.0,,,,,,,,delta_rise=0.75_fall=1.0,7,1.625,0.6959705453537527
857.0,,,,,,,,delta_rise=1.0_fall=0.0,8,1.625,0.6959705453537527
857.0,,,,,,,,delta_rise=1.0_fall=0.25,8,1.625,0.6959705453537527
857.0,,,,,,,,delta_rise=1.0_fall=0.5,8,1.625,0.6959705453537527
857.0,,,,,,,,delta_rise=1.0_fall=0.75,8,1.625,0.6959705453537527
857.0,,,,,,,,delta_rise=1.0_fall=1.0,8,1.625,0.6959705453537527
857.0,,,,,,,,multimodal_alpha=0.0,0,13.0,0.0
857.0,,,,,,,,multimodal_alpha=0.1,4,2.6,0.8
857.0,,,,,,,,multimodal_alpha=0.2,4,2.6,0.8
857.0,,,,,,,,multimodal_alpha=0.30000000000000004,4,2.6,0.8
857.0,,,,,,,,multimodal_alpha=0.4,4,2.6,0.8
857.0,,,,,,,,multimodal_alpha=0.5,4,2.6,0.8
857.0,,,,,,,,multimodal_alpha=0.6000000000000001,4,2.6,0.8
857.0,,,,,,,,multimodal_alpha=0.7000000000000001,4,2.6,0.8
857.0,,,,,,,,multimodal_alpha=0.8,4,2.6,0.8
857.0,,,,,,,,multimodal_alpha=0.9,4,2.6,0.8
857.0,,,,,,,,multimodal_alpha=1.0,4,2.6,0.8
857.0,,,,,,,,norms_associative,8,1.625,0.4841229182759271
857.0,,,,,,,,norms_categorical,8,1.625,0.4841229182759271
857.0,,,,,,,,simdrop,4,2.6,0.8
859.0,0.416894679187804,0.13221502168062158,6.182573167368537,0.7720882913299847,0.22924444444444447,0.09901571985183857,30.0,delta_rise=0.0_fall=0.0,14,2.0,0.816496580927726
859.0,,,,,,,,delta_rise=0.0_fall=0.25,14,2.0,0.816496580927726
859.0,,,,,,,,delta_rise=0.0_fall=0.5,12,2.3076923076923075,1.2015768732164083
859.0,,,,,,,,delta_rise=0.0_fall=0.75,10,2.727272727272727,1.5427784316797402
859.0,,,,,,,,delta_rise=0.0_fall=1.0,9,3.0,1.61245154965971
859.0,,,,,,,,delta_rise=0.25_fall=0.0,16,1.7647058823529411,0.7299808027053445
859.0,,,,,,,,delta_rise=0.25_fall=0.25,16,1.7647058823529411,0.7299808027053445
859.0,,,,,,,,delta_rise=0.25_fall=0.5,13,2.142857142857143,1.1866605518454394
859.0,,,,,,,,delta_rise=0.25_fall=0.75,10,2.727272727272727,1.5427784316797402
859.0,,,,,,,,delta_rise=0.25_fall=1.0,9,3.0,1.61245154965971
859.0,,,,,,,,delta_rise=0.5_fall=0.0,18,1.5789473684210527,0.6740130776245103
859.0,,,,,,,,delta_rise=0.5_fall=0.25,18,1.5789473684210527,0.6740130776245103
859.0,,,,,,,,delta_rise=0.5_fall=0.5,15,1.875,1.1110243021644486
859.0,,,,,,,,delta_rise=0.5_fall=0.75,14,2.0,1.2649110640673518
859.0,,,,,,,,delta_rise=0.5_fall=1.0,13,2.142857142857143,1.355261854357877
859.0,,,,,,,,delta_rise=0.75_fall=0.0,21,1.4285714285714286,0.6598288790738581
859.0,,,,,,,,delta_rise=0.75_fall=0.25,21,1.4285714285714286,0.6598288790738581
859.0,,,,,,,,delta_rise=0.75_fall=0.5,20,1.5,0.7416198487095663
859.0,,,,,,,,delta_rise=0.75_fall=0.75,19,1.5789473684210527,0.9355994123490093
859.0,,,,,,,,delta_rise=0.75_fall=1.0,17,1.6666666666666667,1.0540925533894598
859.0,,,,,,,,delta_rise=1.0_fall=0.0,21,1.4285714285714286,0.6598288790738581
859.0,,,,,,,,delta_rise=1.0_fall=0.25,21,1.4285714285714286,0.6598288790738581
859.0,,,,,,,,delta_rise=1.0_fall=0.5,20,1.5,0.7416198487095663
859.0,,,,,,,,delta_rise=1.0_fall=0.75,19,1.5789473684210527,0.9355994123490093
859.0,,,,,,,,delta_rise=1.0_fall=1.0,17,1.6666666666666667,1.0540925533894598
859.0,,,,,,,,multimodal_alpha=0.0,2,10.0,5.715476066494082
859.0,,,,,,,,multimodal_alpha=0.1,9,3.0,1.0
859.0,,,,,,,,multimodal_alpha=0.2,9,3.0,1.0
859.0,,,,,,,,multimodal_alpha=0.30000000000000004,8,3.3333333333333335,0.9428090415820634
859.0,,,,,,,,multimodal_alpha=0.4,8,3.3333333333333335,0.9428090415820634
859.0,,,,,,,,multimodal_alpha=0.5,8,3.3333333333333335,0.9428090415820634
859.0,,,,,,,,multimodal_alpha=0.6000000000000001,8,3.3333333333333335,0.9428090415820634
859.0,,,,,,,,multimodal_alpha=0.7000000000000001,8,3.3333333333333335,1.0540925533894598
859.0,,,,,,,,multimodal_alpha=0.8,9,3.0,1.0954451150103321
859.0,,,,,,,,multimodal_alpha=0.9,10,2.727272727272727,1.052348809344566
859.0,,,,,,,,multimodal_alpha=1.0,10,2.727272727272727,1.052348809344566
859.0,,,,,,,,norms_associative,10,2.727272727272727,1.2856486930664501
859.0,,,,,,,,norms_categorical,13,2.142857142857143,1.124858267715973
859.0,,,,,,,,simdrop,10,2.727272727272727,1.052348809344566
860.0,0.3997321605494339,0.12090573381216844,6.0950517051900475,0.9968488508149794,0.17178571428571426,0.07709620458819462,15.0,delta_rise=0.0_fall=0.0,6,2.5,1.2583057392117916
860.0,,,,,,,,delta_rise=0.0_fall=0.25,6,2.5,1.2583057392117916
860.0,,,,,,,,delta_rise=0.0_fall=0.5,5,3.0,1.4142135623730951
860.0,,,,,,,,delta_rise=0.0_fall=0.75,5,3.0,1.4142135623730951
860.0,,,,,,,,delta_rise=0.0_fall=1.0,5,3.0,1.4142135623730951
860.0,,,,,,,,delta_rise=0.25_fall=0.0,6,2.5,1.2583057392117916
860.0,,,,,,,,delta_rise=0.25_fall=0.25,6,2.5,1.2583057392117916
860.0,,,,,,,,delta_rise=0.25_fall=0.5,5,3.0,1.4142135623730951
860.0,,,,,,,,delta_rise=0.25_fall=0.75,5,3.0,1.4142135623730951
860.0,,,,,,,,delta_rise=0.25_fall=1.0,5,3.0,1.4142135623730951
860.0,,,,,,,,delta_rise=0.5_fall=0.0,9,1.6666666666666667,0.816496580927726
860.0,,,,,,,,delta_rise=0.5_fall=0.25,9,1.6666666666666667,0.816496580927726
860.0,,,,,,,,delta_rise=0.5_fall=0.5,8,1.875,1.0532687216470449
860.0,,,,,,,,delta_rise=0.5_fall=0.75,8,1.875,1.0532687216470449
860.0,,,,,,,,delta_rise=0.5_fall=1.0,8,1.875,1.0532687216470449
860.0,,,,,,,,delta_rise=0.75_fall=0.0,10,1.5,0.6708203932499369
860.0,,,,,,,,delta_rise=0.75_fall=0.25,10,1.5,0.6708203932499369
860.0,,,,,,,,delta_rise=0.75_fall=0.5,9,1.6666666666666667,0.9428090415820632
860.0,,,,,,,,delta_rise=0.75_fall=0.75,9,1.6666666666666667,0.9428090415820632
860.0,,,,,,,,delta_rise=0.75_fall=1.0,9,1.6666666666666667,0.9428090415820632
860.0,,,,,,,,delta_rise=1.0_fall=0.0,10,1.5,0.6708203932499369
860.0,,,,,,,,delta_rise=1.0_fall=0.25,10,1.5,0.6708203932499369
860.0,,,,,,,,delta_rise=1.0_fall=0.5,9,1.6666666666666667,0.9428090415820632
860.0,,,,,,,,delta_rise=1.0_fall=0.75,9,1.6666666666666667,0.9428090415820632
860.0,,,,,,,,delta_rise=1.0_fall=1.0,9,1.6666666666666667,0.9428090415820632
860.0,,,,,,,,multimodal_alpha=0.0,1,7.5,5.5
860.0,,,,,,,,multimodal_alpha=0.1,4,3.0,0.6324555320336759
860.0,,,,,,,,multimodal_alpha=0.2,3,3.75,0.82915619758885
860.0,,,,,,,,multimodal_alpha=0.30000000000000004,3,3.75,0.82915619758885
860.0,,,,,,,,multimodal_alpha=0.4,3,3.75,0.82915619758885
860.0,,,,,,,,multimodal_alpha=0.5,3,3.75,0.4330127018922193
860.0,,,,,,,,multimodal_alpha=0.6000000000000001,3,3.75,0.4330127018922193
860.0,,,,,,,,multimodal_alpha=0.7000000000000001,3,3.75,0.4330127018922193
860.0,,,,,,,,multimodal_alpha=0.8,3,3.75,0.4330127018922193
860.0,,,,,,,,multimodal_alpha=0.9,2,5.0,1.4142135623730951
860.0,,,,,,,,multimodal_alpha=1.0,2,5.0,0.816496580927726
860.0,,,,,,,,norms_associative,7,2.142857142857143,1.3552618543578767
860.0,,,,,,,,norms_categorical,7,2.142857142857143,1.3552618543578767
860.0,,,,,,,,simdrop,2,5.0,0.816496580927726
861.0,0.43191814743398155,0.13269439634267666,6.144807257671976,0.8667126254964309,0.23707499999999998,0.1431650371324747,22.0,delta_rise=0.0_fall=0.0,11,2.0,0.8528028654224418
861.0,,,,,,,,delta_rise=0.0_fall=0.25,10,2.2,0.8717797887081347
861.0,,,,,,,,delta_rise=0.0_fall=0.5,8,2.75,1.299038105676658
861.0,,,,,,,,delta_rise=0.0_fall=0.75,7,3.142857142857143,2.0303814862216996
861.0,,,,,,,,delta_rise=0.0_fall=1.0,5,4.4,2.65329983228432
861.0,,,,,,,,delta_rise=0.25_fall=0.0,14,1.5714285714285714,0.7284313590846836
861.0,,,,,,,,delta_rise=0.25_fall=0.25,13,1.6923076923076923,0.8213137116947163
861.0,,,,,,,,delta_rise=0.25_fall=0.5,12,1.8333333333333333,0.9860132971832694
861.0,,,,,,,,delta_rise=0.25_fall=0.75,11,2.0,1.7056057308448835
861.0,,,,,,,,delta_rise=0.25_fall=1.0,9,2.4444444444444446,2.454524670486058
861.0,,,,,,,,delta_rise=0.5_fall=0.0,16,1.375,0.6959705453537527
861.0,,,,,,,,delta_rise=0.5_fall=0.25,16,1.375,0.6959705453537527
861.0,,,,,,,,delta_rise=0.5_fall=0.5,15,1.4666666666666666,0.8844332774281066
861.0,,,,,,,,delta_rise=0.5_fall=0.75,12,1.8333333333333333,1.6749792701868151
861.0,,,,,,,,delta_rise=0.5_fall=1.0,10,2.2,2.4
861.0,,,,,,,,delta_rise=0.75_fall=0.0,16,1.375,0.6959705453537527
861.0,,,,,,,,delta_rise=0.75_fall=0.25,16,1.375,0.6959705453537527
861.0,,,,,,,,delta_rise=0.75_fall=0.5,15,1.4666666666666666,0.8844332774281066
861.0,,,,,,,,delta_rise=0.75_fall=0.75,12,1.8333333333333333,1.6749792701868151
861.0,,,,,,,,delta_rise=0.75_fall=1.0,10,2.2,2.4
861.0,,,,,,,,delta_rise=1.0_fall=0.0,18,1.2222222222222223,0.5328701692569688
861.0,,,,,,,,delta_rise=1.0_fall=0.25,18,1.2222222222222223,0.5328701692569688
861.0,,,,,,,,delta_rise=1.0_fall=0.5,18,1.2222222222222223,0.5328701692569688
861.0,,,,,,,,delta_rise=1.0_fall=0.75,18,1.2222222222222223,0.5328701692569688
861.0,,,,,,,,delta_rise=1.0_fall=1.0,17,1.2941176470588236,0.6655122646461624
861.0,,,,,,,,multimodal_alpha=0.0,2,7.333333333333333,7.542472332656507
861.0,,,,,,,,multimodal_alpha=0.1,7,2.75,0.82915619758885
861.0,,,,,,,,multimodal_alpha=0.2,7,2.75,0.82915619758885
861.0,,,,,,,,multimodal_alpha=0.30000000000000004,7,2.75,0.82915619758885
861.0,,,,,,,,multimodal_alpha=0.4,7,2.75,0.82915619758885
861.0,,,,,,,,multimodal_alpha=0.5,7,2.75,0.82915619758885
861.0,,,,,,,,multimodal_alpha=0.6000000000000001,7,2.75,0.82915619758885
861.0,,,,,,,,multimodal_alpha=0.7000000000000001,7,2.75,0.82915619758885
861.0,,,,,,,,multimodal_alpha=0.8,7,2.75,0.82915619758885
861.0,,,,,,,,multimodal_alpha=0.9,5,3.6666666666666665,1.699673171197595
861.0,,,,,,,,multimodal_alpha=1.0,6,3.142857142857143,0.8329931278350429
861.0,,,,,,,,norms_associative,12,1.8333333333333333,1.0671873729054748
861.0,,,,,,,,norms_categorical,13,1.6923076923076923,0.9910845174403942
861.0,,,,,,,,simdrop,6,3.142857142857143,0.8329931278350429
863.0,0.4478931365391487,0.11932069213900615,6.33011061051617,0.7210411908812762,0.2024,0.055815947541898815,21.0,delta_rise=0.0_fall=0.0,10,2.1,0.9433981132056604
863.0,,,,,,,,delta_rise=0.0_fall=0.25,9,2.3333333333333335,0.9428090415820634
863.0,,,,,,,,delta_rise=0.0_fall=0.5,8,2.625,0.8569568250501305
863.0,,,,,,,,delta_rise=0.0_fall=0.75,6,3.5,1.3844373104863459
863.0,,,,,,,,delta_rise=0.0_fall=1.0,5,4.2,2.3151673805580453
863.0,,,,,,,,delta_rise=0.25_fall=0.0,11,1.9090909090909092,0.9958591954639383
863.0,,,,,,,,delta_rise=0.25_fall=0.25,10,2.1,1.044030650891055
863.0,,,,,,,,delta_rise=0.25_fall=0.5,10,2.1,1.044030650891055
863.0,,,,,,,,delta_rise=0.25_fall=0.75,9,2.3333333333333335,1.4142135623730951
863.0,,,,,,,,delta_rise=0.25_fall=1.0,5,4.2,2.3151673805580453
863.0,,,,,,,,delta_rise=0.5_fall=0.0,13,1.6153846153846154,0.923076923076923
863.0,,,,,,,,delta_rise=0.5_fall=0.25,13,1.6153846153846154,0.923076923076923
863.0,,,,,,,,delta_rise=0.5_fall=0.5,13,1.6153846153846154,0.923076923076923
863.0,,,,,,,,delta_rise=0.5_fall=0.75,13,1.6153846153846154,0.923076923076923
863.0,,,,,,,,delta_rise=0.5_fall=1.0,9,2.3333333333333335,1.9436506316150999
863.0,,,,,,,,delta_rise=0.75_fall=0.0,13,1.6153846153846154,0.923076923076923
863.0,,,,,,,,delta_rise=0.75_fall=0.25,13,1.6153846153846154,0.923076923076923
863.0,,,,,,,,delta_rise=0.75_fall=0.5,13,1.6153846153846154,0.923076923076923
863.0,,,,,,,,delta_rise=0.75_fall=0.75,13,1.6153846153846154,0.923076923076923
863.0,,,,,,,,delta_rise=0.75_fall=1.0,9,2.3333333333333335,1.9436506316150999
863.0,,,,,,,,delta_rise=1.0_fall=0.0,13,1.6153846153846154,0.923076923076923
863.0,,,,,,,,delta_rise=1.0_fall=0.25,13,1.6153846153846154,0.923076923076923
863.0,,,,,,,,delta_rise=1.0_fall=0.5,13,1.6153846153846154,0.923076923076923
863.0,,,,,,,,delta_rise=1.0_fall=0.75,13,1.6153846153846154,0.923076923076923
863.0,,,,,,,,delta_rise=1.0_fall=1.0,9,2.3333333333333335,1.9436506316150999
863.0,,,,,,,,multimodal_alpha=0.0,1,10.5,1.5
863.0,,,,,,,,multimodal_alpha=0.1,6,3.0,0.7559289460184544
863.0,,,,,,,,multimodal_alpha=0.2,6,3.0,0.7559289460184544
863.0,,,,,,,,multimodal_alpha=0.30000000000000004,6,3.0,0.7559289460184544
863.0,,,,,,,,multimodal_alpha=0.4,6,3.0,0.7559289460184544
863.0,,,,,,,,multimodal_alpha=0.5,6,3.0,0.7559289460184544
863.0,,,,,,,,multimodal_alpha=0.6000000000000001,6,3.0,0.7559289460184544
863.0,,,,,,,,multimodal_alpha=0.7000000000000001,6,3.0,0.7559289460184544
863.0,,,,,,,,multimodal_alpha=0.8,6,3.0,0.7559289460184544
863.0,,,,,,,,multimodal_alpha=0.9,6,3.0,0.7559289460184544
863.0,,,,,,,,multimodal_alpha=1.0,6,3.0,0.7559289460184544
863.0,,,,,,,,norms_associative,9,2.3333333333333335,1.7638342073763935
863.0,,,,,,,,norms_categorical,11,1.9090909090909092,0.668042657122685
863.0,,,,,,,,simdrop,6,3.0,0.7559289460184544
865.0,0.3576960030155197,0.08246360639367843,6.243079382967883,0.6146332006757319,0.28572000000000003,0.11604450439378854,19.0,delta_rise=0.0_fall=0.0,7,2.375,1.4086784586980805
865.0,,,,,,,,delta_rise=0.0_fall=0.25,7,2.375,1.4086784586980805
865.0,,,,,,,,delta_rise=0.0_fall=0.5,7,2.375,1.4086784586980805
865.0,,,,,,,,delta_rise=0.0_fall=0.75,7,2.375,1.4086784586980805
865.0,,,,,,,,delta_rise=0.0_fall=1.0,5,3.1666666666666665,2.544056253745625
865.0,,,,,,,,delta_rise=0.25_fall=0.0,9,1.9,1.1357816691600549
865.0,,,,,,,,delta_rise=0.25_fall=0.25,9,1.9,1.1357816691600549
865.0,,,,,,,,delta_rise=0.25_fall=0.5,9,1.9,1.1357816691600549
865.0,,,,,,,,delta_rise=0.25_fall=0.75,9,1.9,1.1357816691600549
865.0,,,,,,,,delta_rise=0.25_fall=1.0,6,2.7142857142857144,2.4327694808466287
865.0,,,,,,,,delta_rise=0.5_fall=0.0,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,delta_rise=0.5_fall=0.25,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,delta_rise=0.5_fall=0.5,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,delta_rise=0.5_fall=0.75,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,delta_rise=0.5_fall=1.0,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,delta_rise=0.75_fall=0.0,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,delta_rise=0.75_fall=0.25,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,delta_rise=0.75_fall=0.5,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,delta_rise=0.75_fall=0.75,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,delta_rise=0.75_fall=1.0,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,delta_rise=1.0_fall=0.0,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,delta_rise=1.0_fall=0.25,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,delta_rise=1.0_fall=0.5,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,delta_rise=1.0_fall=0.75,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,delta_rise=1.0_fall=1.0,11,1.5833333333333333,1.0374916331657278
865.0,,,,,,,,multimodal_alpha=0.0,1,9.5,2.5
865.0,,,,,,,,multimodal_alpha=0.1,4,3.8,1.469693845669907
865.0,,,,,,,,multimodal_alpha=0.2,4,3.8,1.469693845669907
865.0,,,,,,,,multimodal_alpha=0.30000000000000004,4,3.8,1.469693845669907
865.0,,,,,,,,multimodal_alpha=0.4,4,3.8,1.469693845669907
865.0,,,,,,,,multimodal_alpha=0.5,4,3.8,1.469693845669907
865.0,,,,,,,,multimodal_alpha=0.6000000000000001,4,3.8,1.469693845669907
865.0,,,,,,,,multimodal_alpha=0.7000000000000001,3,4.75,1.0897247358851685
865.0,,,,,,,,multimodal_alpha=0.8,3,4.75,1.0897247358851685
865.0,,,,,,,,multimodal_alpha=0.9,4,3.8,1.469693845669907
865.0,,,,,,,,multimodal_alpha=1.0,4,3.8,1.469693845669907
865.0,,,,,,,,norms_associative,16,1.1875,0.3903123748998999
865.0,,,,,,,,norms_categorical,15,1.2666666666666666,0.44221663871405337
865.0,,,,,,,,simdrop,4,3.8,1.469693845669907
866.0,0.49649676050929265,0.13497662308010183,5.6802616195288955,0.9163106372541442,0.19421666666666668,0.09145167460401579,20.0,delta_rise=0.0_fall=0.0,9,2.0,0.8944271909999159
866.0,,,,,,,,delta_rise=0.0_fall=0.25,8,2.2222222222222223,0.9162456945817024
866.0,,,,,,,,delta_rise=0.0_fall=0.5,7,2.5,1.3228756555322954
866.0,,,,,,,,delta_rise=0.0_fall=0.75,6,2.857142857142857,1.958758457257441
866.0,,,,,,,,delta_rise=0.0_fall=1.0,3,5.0,1.224744871391589
866.0,,,,,,,,delta_rise=0.25_fall=0.0,10,2.0,0.8944271909999159
866.0,,,,,,,,delta_rise=0.25_fall=0.25,9,2.2222222222222223,0.9162456945817024
866.0,,,,,,,,delta_rise=0.25_fall=0.5,8,2.5,1.3228756555322954
866.0,,,,,,,,delta_rise=0.25_fall=0.75,7,2.857142857142857,1.958758457257441
866.0,,,,,,,,delta_rise=0.25_fall=1.0,3,5.0,1.224744871391589
866.0,,,,,,,,delta_rise=0.5_fall=0.0,12,1.6666666666666667,0.9428090415820632
866.0,,,,,,,,delta_rise=0.5_fall=0.25,12,1.6666666666666667,0.9428090415820632
866.0,,,,,,,,delta_rise=0.5_fall=0.5,10,2.0,1.3416407864998738
866.0,,,,,,,,delta_rise=0.5_fall=0.75,9,2.2222222222222223,1.9309052441091963
866.0,,,,,,,,delta_rise=0.5_fall=1.0,6,2.857142857142857,2.099562636671296
866.0,,,,,,,,delta_rise=0.75_fall=0.0,12,1.6666666666666667,0.9428090415820632
866.0,,,,,,,,delta_rise=0.75_fall=0.25,12,1.6666666666666667,0.9428090415820632
866.0,,,,,,,,delta_rise=0.75_fall=0.5,10,2.0,1.3416407864998738
866.0,,,,,,,,delta_rise=0.75_fall=0.75,9,2.2222222222222223,1.9309052441091963
866.0,,,,,,,,delta_rise=0.75_fall=1.0,6,2.857142857142857,2.099562636671296
866.0,,,,,,,,delta_rise=1.0_fall=0.0,13,1.5384615384615385,0.9294650748918902
866.0,,,,,,,,delta_rise=1.0_fall=0.25,13,1.5384615384615385,0.9294650748918902
866.0,,,,,,,,delta_rise=1.0_fall=0.5,11,1.8181818181818181,1.3360853142453697
866.0,,,,,,,,delta_rise=1.0_fall=0.75,9,2.2222222222222223,1.9309052441091963
866.0,,,,,,,,delta_rise=1.0_fall=1.0,6,2.857142857142857,2.099562636671296
866.0,,,,,,,,multimodal_alpha=0.0,4,4.0,3.0983866769659336
866.0,,,,,,,,multimodal_alpha=0.1,7,2.5,0.7071067811865476
866.0,,,,,,,,multimodal_alpha=0.2,7,2.5,0.7071067811865476
866.0,,,,,,,,multimodal_alpha=0.30000000000000004,7,2.5,0.7071067811865476
866.0,,,,,,,,multimodal_alpha=0.4,7,2.5,0.7071067811865476
866.0,,,,,,,,multimodal_alpha=0.5,7,2.5,0.7071067811865476
866.0,,,,,,,,multimodal_alpha=0.6000000000000001,7,2.5,0.7071067811865476
866.0,,,,,,,,multimodal_alpha=0.7000000000000001,6,2.857142857142857,0.8329931278350429
866.0,,,,,,,,multimodal_alpha=0.8,6,2.857142857142857,0.8329931278350429
866.0,,,,,,,,multimodal_alpha=0.9,7,2.5,0.7071067811865476
866.0,,,,,,,,multimodal_alpha=1.0,7,2.5,0.8660254037844386
866.0,,,,,,,,norms_associative,8,2.2222222222222223,1.1331154474650633
866.0,,,,,,,,norms_categorical,8,2.2222222222222223,1.1331154474650633
866.0,,,,,,,,simdrop,7,2.5,0.8660254037844386
867.0,0.44469157088967254,0.1231140472526667,5.865589656981726,0.9933833719201338,0.1420375,0.03199490751889834,28.0,delta_rise=0.0_fall=0.0,14,2.0,0.7559289460184544
