"Subject","Fluency_Item","Switch_Value","Switch_Method"
869,"bird",0,"delta_rise=0.75_fall=1.0"
869,"insect",1,"delta_rise=0.75_fall=1.0"
869,"crocodile",1,"delta_rise=0.75_fall=1.0"
869,"guinea pig",1,"delta_rise=0.75_fall=1.0"
869,"fish",1,"delta_rise=0.75_fall=1.0"
869,"pig",1,"delta_rise=0.75_fall=1.0"
869,"chinchilla",1,"delta_rise=0.75_fall=1.0"
869,"hamster",0,"delta_rise=0.75_fall=1.0"
869,"gerbil",0,"delta_rise=0.75_fall=1.0"
870,"tiger",2,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"lion",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"bear",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"eagle",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"cockroach",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"ant",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"falcon",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"flamingo",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"roadrunner",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"kangaroo",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"tasmanian devil",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"zebra",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"leopard",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"mountain lion",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"cat",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"chihuahua",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"golden retriever",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"wolf",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"pig",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"cow",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"horse",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
870,"gopher",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0"
871,"aardvark",2,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
871,"bat",1,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
871,"cat",0,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
871,"dog",1,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
871,"elephant",1,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
871,"fish",1,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
871,"giraffe",1,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
871,"iguana",1,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
871,"jaguar",0,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
871,"monkey",1,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
871,"gnat",1,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
871,"praying mantis",0,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
871,"bee",1,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
871,"beetle",0,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
871,"bear",1,"multimodaldelta_alpha=0.1_rise=0.75_fall=0.25"
872,"okapi",2,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"lion",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"snow leopard",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"otter",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"eagle",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"snowy owl",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"bear",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"boa constrictor",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"green tree python",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"kiwi",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"cat",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"black panther",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"tiger",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"elephant",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"crane",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"parrot",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"armadillo",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"copperhead",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"canary",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"sparrow",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"horse",1,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
872,"grackle",0,"multimodaldelta_alpha=0.9_rise=0.75_fall=1.0"
873,"frog",2,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"toad",0,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"cat",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"dog",0,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"whale",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"fish",0,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"dolphin",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"shark",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"chicken",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"sheep",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"wolf",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"human",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"rat",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"snake",0,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"anaconda",0,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"bird",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
873,"salamander",1,"multimodaldelta_alpha=1.0_rise=1.0_fall=0.0"
874,"cat",2,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"dog",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"dinosaur",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"sabertoothed tiger",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"lion",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"jaguar",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"panther",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"beetle",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"dragonfly",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"ocelot",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"lion",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"sea lion",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"seal",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"shark",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"pleco",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"platypus",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"caterpillar",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"spider",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"black widow",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"wolverine",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"bear",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"bengal tiger",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"crane",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"heron",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"flamingo",0,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
874,"polar bear",1,"multimodaldelta_alpha=1.0_rise=0.0_fall=0.5"
875,"cat",2,"multimodal_alpha=1.0"
875,"dog",0,"multimodal_alpha=1.0"
875,"fish",0,"multimodal_alpha=1.0"
875,"bird",0,"multimodal_alpha=1.0"
875,"whale",1,"multimodal_alpha=1.0"
875,"dolphin",0,"multimodal_alpha=1.0"
875,"giraffe",1,"multimodal_alpha=1.0"
875,"elephant",0,"multimodal_alpha=1.0"
875,"hippo",0,"multimodal_alpha=1.0"
875,"flamingo",0,"multimodal_alpha=1.0"
875,"parakeet",0,"multimodal_alpha=1.0"
875,"emu",1,"multimodal_alpha=1.0"
875,"rhino",0,"multimodal_alpha=1.0"
875,"rabbit",1,"multimodal_alpha=1.0"
875,"lizard",0,"multimodal_alpha=1.0"
875,"snake",0,"multimodal_alpha=1.0"
875,"shark",0,"multimodal_alpha=1.0"
875,"mouse",1,"multimodal_alpha=1.0"
875,"rat",0,"multimodal_alpha=1.0"
875,"ferret",1,"multimodal_alpha=1.0"
875,"guinea pig",0,"multimodal_alpha=1.0"
875,"hamster",0,"multimodal_alpha=1.0"
875,"gerbil",0,"multimodal_alpha=1.0"
875,"chinchilla",0,"multimodal_alpha=1.0"
875,"sugar glider",0,"multimodal_alpha=1.0"
875,"squirrel",1,"multimodal_alpha=1.0"
875,"chipmunk",0,"multimodal_alpha=1.0"
875,"raccoon",1,"multimodal_alpha=1.0"
875,"possum",0,"multimodal_alpha=1.0"
875,"llama",1,"multimodal_alpha=1.0"
875,"alpaca",2,"multimodal_alpha=1.0"
876,"elephant",2,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"giraffe",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"monkey",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"dog",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"cat",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"goose",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"swan",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"penguin",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"monkey",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"gorilla",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"hummingbird",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"sparrow",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"eagle",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"snake",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"rat",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"mouse",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
876,"cat",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.5"
877,"dog",2,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"cat",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"lizard",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"chicken",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"turkey",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"doe",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"cow",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"deer",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"bear",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"shark",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"elk",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"moose",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"pigeon",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"bluebird",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"hummingbird",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"polar bear",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"snake",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"spider",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"caterpillar",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"cricket",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"locust",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"horsefly",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"owl",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"tuna",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"bluegill",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"carp",0,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"bass",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
877,"raccoon",1,"multimodaldelta_alpha=0.9_rise=0.25_fall=0.25"
878,"dog",2,"multimodal_alpha=1.0"
878,"elephant",0,"multimodal_alpha=1.0"
878,"giraffe",0,"multimodal_alpha=1.0"
878,"monkey",1,"multimodal_alpha=1.0"
878,"pig",0,"multimodal_alpha=1.0"
878,"horse",0,"multimodal_alpha=1.0"
878,"cow",0,"multimodal_alpha=1.0"
878,"sheep",0,"multimodal_alpha=1.0"
878,"manatee",1,"multimodal_alpha=1.0"
878,"whale",0,"multimodal_alpha=1.0"
878,"seal",0,"multimodal_alpha=1.0"
878,"kangaroo",1,"multimodal_alpha=1.0"
878,"crocodile",0,"multimodal_alpha=1.0"
878,"hippopotamus",0,"multimodal_alpha=1.0"
878,"lion",1,"multimodal_alpha=1.0"
878,"cheetah",0,"multimodal_alpha=1.0"
878,"leopard",0,"multimodal_alpha=1.0"
878,"panther",0,"multimodal_alpha=1.0"
878,"panda",1,"multimodal_alpha=1.0"
878,"grizzly bear",0,"multimodal_alpha=1.0"
878,"deer",0,"multimodal_alpha=1.0"
878,"gazelle",0,"multimodal_alpha=1.0"
878,"bird",2,"multimodal_alpha=1.0"
879,"rabbit",2,"multimodal_alpha=0.8"
879,"monkey",0,"multimodal_alpha=0.8"
879,"llama",1,"multimodal_alpha=0.8"
879,"kangaroo",0,"multimodal_alpha=0.8"
879,"orangutan",0,"multimodal_alpha=0.8"
879,"koala",0,"multimodal_alpha=0.8"
879,"bat",0,"multimodal_alpha=0.8"
879,"giraffe",1,"multimodal_alpha=0.8"
879,"cheetah",0,"multimodal_alpha=0.8"
879,"rhino",0,"multimodal_alpha=0.8"
879,"polar bear",1,"multimodal_alpha=0.8"
879,"penguin",2,"multimodal_alpha=0.8"
